,author,total_followers,total_following,number_posts,shortcode,timestamp,Date,time,likes,comments,engagement,average_engagement,caption,text,Tag_1,Tag_2,Tag_3,Tag_4,Tag_5,Tag_6,Tag_7,Tag_8,Tag_9,Tag_10,Tag_11
126,grantcardone,"3,396,191 ","2,444 ","6,566 ",CSsBxwSJ32l,1629229961,8/17/2021,7:52 PM,14193,503,0.43 ,0.66 ,Photo by Grant Cardone in Federal Reserve Bank of Atlanta - Miami Branch. May be an image of 1 person and text that says 'CARDONI CARD THE WAY TO MAKE SURE YOU DON'T BURN CASH IS TO CONVERT IT TO REAL ASSETS. GRANT CARDONE'.,"Convert cash to real assets.
.
No real dollars were harmed in this photo",,,,,,,,,,,
127,grantcardone,"3,396,191 ","2,444 ","6,566 ",CSrfc2EC57l,1629212059,8/17/2021,2:54 PM,27280,632,0.82 ,0.66 ,,"The successful people all do this one trick. They take whatâ€™s possible on the future, and bring it into TODAY. ðŸ‘‡post in commentsðŸ‘‡ what you are doing today to have massive success.
.
.
#success #millionaire #billionaire #money #potential #freedom #financialfreedom #instagood",,,,,,,,,,,
128,grantcardone,"3,396,191 ","2,444 ","6,566 ",CSpNx0ALrZX,1629135589,8/16/2021,5:39 PM,20566,522,0.62 ,0.66 ,"Photo by Grant Cardone on August 16, 2021. May be an image of 1 person, aircraft, outdoors and text that says 'TAX TIPS: REDUCE EARNED INCOME TO ZERO EMERGENCYEXIT INVEST IN ASSETS THAT CAN BE DEPRECIATED BORROW AGAINST APPRECIATED ASSETS CNON-TAXABLE EVENT) INVEST IN ART, PROPERTY EQUIPMENT & OTHER BUSINESSES. GRANT CARDONE'.",,,,,,,,,,,,
129,grantcardone,"3,396,191 ","2,444 ","6,566 ",CSo8x0ui8Aj,1629126803,8/16/2021,3:13 PM,8876,380,0.27 ,0.66 ,,"What are your daily rituals for success? ðŸ‘‡post in commentsðŸ‘‡
.
.
#workout #fitness #health #wealth #success #training #instagood",,,,,,,,,,,
130,grantcardone,"3,396,191 ","2,444 ","6,566 ",CSm3b-kp49C,1629058261,8/15/2021,8:11 PM,18972,537,0.57 ,0.66 ,,"Big things to come & it involves YOU.
Everything up to this point was warm ups
and confidence builders.",,,,,,,,,,,
131,grantcardone,"3,396,191 ","2,444 ","6,566 ",CSm4dCZCUkw,1629057428,8/15/2021,7:57 PM,40944,545,1.22 ,0.66 ,,"They donâ€™t teach you this at school.  I want to thank @bayloruniversity for having me come and share some strategies that will help these kids succeed. 
.
.
#school #college #wealth #money #success #instagood",,,,,,,,,,,
132,thesharkdaymond,"1,307,414 ",970 ,"5,665 ",CS2aOS2Cujp,1629578532,8/21/2021,8:42 PM,3220,127,0.26 ,0.13 ,,"Who remembers the moment these 3 amazing warriors shared the stage at the same time to give each other Love???
What a great moment in history.
PS: Iâ€™m still trying to get out my head the In living color skits that came after thatðŸ˜‚ðŸ˜‚ðŸ˜‚

Credit: @boxingequipment",,,,,,,,,,,
133,thesharkdaymond,"1,307,414 ",970 ,"5,665 ",CS1fYrur9Yk,1629547474,8/21/2021,12:04 PM,4579,207,0.37 ,0.13 ,"Photo by Daymond John on August 21, 2021. May be an image of 1 person, wrist watch and text that says 'MONEY WILL ALWAYS FLOW FROM THE UNINFORMED TO THE INFORMED @TheSharkDaymond'.","STAY FOCUSED!
KEEP LEARNING!
KEEP GROWING!
STAY INFORMED!

#HappySaturday

#successquotes #successmindset #insperationalquotes #visionboard #visualization #visualizealbum #sharkquotes #mindset #mindsetiseverything #mentorship",,,,,,,,,,,
134,thesharkdaymond,"1,307,414 ",970 ,"5,665 ",CSzoao4HoG5,1629485186,8/20/2021,6:46 PM,512,75,0.04 ,0.13 ,,"Adding another music video cameo to my resumeâ€¦

Montell Jordan and @trainual just dropped a remix of This Is How We Do It - turned into an entrepreneur's anthemÂ ðŸ’ªðŸ”¥

Go listen to the full track on Spotify and get hyped up for whatever hustle you're bringing into this weekend!

Lots of fun on set bringing this to life with @mrjordan1911 @jonathanronzio @chrisronzio 

More from this campaign coming next week - watch out! #thisishowyoudoit #trainual",,,,,,,,,,,
135,thesharkdaymond,"1,307,414 ",970 ,"5,665 ",CSy0dzkigw5,1629458375,8/20/2021,11:19 AM,1431,118,0.12 ,0.13 ,,"On my run today. I decided to stop and be in the moment. I think we all need to do this more often. It felt absolutely amazing! 
Sorry, I just couldnâ€™t help myself with the @justinbieber trackðŸ˜‚
Donâ€™t forget to take some time today to just #BeInTheMoment
Have a great day.
DJðŸ™ðŸ¾

PS: You know your getting old when you start calling fruit GangstaðŸ¤¦ðŸ¾ðŸ¤¦ðŸ¾ðŸ¤¦ðŸ¾",,,,,,,,,,,
136,thesharkdaymond,"1,307,414 ",970 ,"5,665 ",CSyOC-aMsXQ,1629437720,8/20/2021,5:35 AM,2024,67,0.16 ,0.13 ,"Photo by Daymond John on August 19, 2021. May be an image of 3 people, people standing and outdoors.","Wishing my brother @fatjoe a very blessed and amazing Birthday! Thank you for being one of the most loyal, truthful and honorable people on the planet. 
From selling my first couple of hats out of your store, to allowing me to direct one of your videos. You have always supported others in their effort to follow their dreams.
You will always be one of the reasons that I can say â€œYesterdayâ€™s price is NOT TODAYS PRICEðŸ˜‚â€ ðŸ™ðŸ¾ðŸ™ðŸ¾ðŸ™ðŸ¾ðŸ™ðŸ¾ðŸ™ðŸ¾ðŸ™ðŸ¾ðŸ™ðŸ¾ðŸ™ðŸ¾
Many more amazing years to come for you my friend. 
DJ",,,,,,,,,,,
137,thesharkdaymond,"1,307,414 ",970 ,"5,665 ",CSxXb2jCI3H,1629409110,8/19/2021,9:38 PM,852,64,0.07 ,0.13 ,,"As a business owner, you wonâ€™t get too far without knowing who your customers are.

The fact is, your customers are the most important component to your business. With that said, the sooner you know who they are, the sooner youâ€™ll be able to help resolve their pain points and resonate with them, both through your marketing efforts and through the products/services youâ€™re selling.

If you havenâ€™t pinpointed your customer base yet, set aside some time to do so. Youâ€™ll be one step ahead of your competitors once you do.",,,,,,,,,,,
138,thesharkdaymond,"1,307,414 ",970 ,"5,665 ",CSwSFTtiWO8,1629372751,8/19/2021,11:32 AM,867,145,0.08 ,0.13 ,,"Thank you for a brand new day filled with brand new opportunities ðŸ™ðŸ¾ðŸ™ðŸ¾ðŸ™ðŸ¾

-CREDITS
Camera: Iphone
Track: #TheClarkSisters
Lighting: God
Script: Faith",,,,,,,,,,,
139,thesharkdaymond,"1,307,414 ",970 ,"5,665 ",CSumVk3C1Wn,1629316904,8/18/2021,8:01 PM,1132,91,0.09 ,0.13 ,,"Iâ€™ve made plenty of mistakes as an entrepreneur, but itâ€™s all part of the process.

In light of my mistakes, however, I wanted to come up with a way where I could help other entrepreneurs avoid making the same mistakes. Thatâ€™s when the idea for Daymond on Demand was born.

Daymond on Demand is full of interactive courses that will help you learn about everything from starting and scaling your business to mastering social media.

I hope each and every one of you benefits from this and that it sets you up to be in a better position than when you started. 

Head to the link in my bio to learn more!",,,,,,,,,,,
140,thesharkdaymond,"1,307,414 ",970 ,"5,665 ",CSt1cUyCRDv,1629290945,8/18/2021,12:49 PM,1879,188,0.16 ,0.13 ,,"Letâ€™s be clear. Everything created in this world started with one person, with one dream, that took one action. I was fortunate to find 3 partners that also had the same dream. Our dream was simple: To create a four letter word that would change the fashion world forever. That word is â€¦â€¦.. @FUBU
Ask yourself today- Whatâ€™s your dream? Who else believes in you? And what is holding you back?Â 
Take a minute to dream today and make sure you accompany that dream with actionâ€¦no matter how small the action may be. Trust me, you will be surprised how far it will take you.
#DreamOn
DJ

Edit&drone: @im_danny_from_miami 
Yacht: @joemulvi 
Track: Dream #Visualizealbum
#success",,,,,,,,,,,
141,thesharkdaymond,"1,307,414 ",970 ,"5,665 ",CSrzfZ_hpvw,1629223205,8/17/2021,6:00 PM,416,73,0.04 ,0.13 ,,"Thank you @tiffanyhaddish for sending me this story ðŸ˜‚

I was cracking up when listening to it, but in a larger sense, her experience shows that not only is FUBU meaningful to our customers, but itâ€™s also a way to bring people together who may not know what we stand for.

Sure, it served as a way to get a conversation started, but the discussion that Tiffany had with this guy was centered around FUBU being black-owned and truly for the community, and itâ€™s so impactful to us that she remembers this story and sent it our way.

Who else has a story like this where your brand left an impact on someone who told you about it years later? Share it below ðŸ‘‡ðŸ¾",,,,,,,,,,,
142,thesharkdaymond,"1,307,414 ",970 ,"5,665 ",CSrZiW0Ao42,1629208865,8/17/2021,2:01 PM,1291,269,0.12 ,0.13 ,"Photo by Daymond John on August 17, 2021. May be an image of text that says 'Daymond John @TheSharkDaymond What is your go-to ""work from home"" playlist?'.","Weâ€™ve been working from home for a while now, and many of us still are, so I hope you have some good recommendations!â£
â£
Share your favorite WFH songs below â¬‡ï¸",,,,,,,,,,,
143,thesharkdaymond,"1,307,414 ",970 ,"5,665 ",CSqHI0sCuC1,1629165790,8/17/2021,2:03 AM,910,152,0.08 ,0.13 ,,"You know I couldnâ€™t leave you hanging on #nationaltellajokeday.

I decided to give you a couple to choose from. Please humor me and pick the one you like the most. Donâ€™t leave ya boy out in the coldðŸ˜³ðŸ˜‚",nationaltellajokeday.,,,,,,,,,,
144,chiaraferragni,"24,627,104 ","1,411 ","14,939 ",CS2KWPvKVhW,1629570070,8/21/2021,6:21 PM,297881,1847,1.22 ,1.92 ,,I canâ€™t with her laughs during bath time ðŸ›,,,,,,,,,,,
145,chiaraferragni,"24,627,104 ","1,411 ","14,939 ",CS2CX2iocsW,1629565817,8/21/2021,5:10 PM,168630,394,0.69 ,1.92 ,Photo by Chiara Ferragni âœ¨ in Porto Cervo with @capellipantene. May be an image of 1 person and indoor.,"Come proteggere i capelli dâ€™estate ðŸŒž Io mi sono portata la maschera capelli di @capellipantene, la limited edition con la quale io e Pantene abbiamo dato al via al progetto Forti Insieme ðŸ’ª Quando torno a Milano a settembre inizieremo la selezione di chi si Ã¨ registrata sul sito FortiInsieme.com ðŸ™ #FortiInsieme #adv 
ðŸ‡¬ðŸ‡§ 
Using Panteneâ€™s hair mask to protect my hair from the sun damages this Summer ðŸŒž I launched a project to support female entrepreneurs with Pantene in July and I canâ€™t wait to be back in Milan in September to keep working in this amazing project ðŸ’ª #adv",FortiInsieme ,adv ,,,,,,,,,
146,chiaraferragni,"24,627,104 ","1,411 ","14,939 ",CS1f4NjK3Dc,1629547732,8/21/2021,12:08 PM,497415,1057,2.02 ,1.92 ,"Photo by Chiara Ferragni âœ¨ on August 21, 2021. May be an image of 2 people, child, people standing, sunglasses and outdoors.",Morning at the beach â¤ï¸,,,,,,,,,,,
147,chiaraferragni,"24,627,104 ","1,411 ","14,939 ",CS1KtXWKkNE,1629536633,8/21/2021,9:03 AM,761680,927,3.10 ,1.92 ,"Photo shared by Chiara Ferragni âœ¨ on August 21, 2021 tagging @fedez, and @tadyellow. May be an image of child, standing and outdoors.",2021 with Vitto vs. 2018 with Leo â¤ï¸,,,,,,,,,,,
148,chiaraferragni,"24,627,104 ","1,411 ","14,939 ",CSzcIklqi7Q,1629478660,8/20/2021,4:57 PM,359633,783,1.46 ,1.92 ,"Photo by Chiara Ferragni âœ¨ on August 20, 2021. May be an image of 1 person and nature.",Monte Nieddu today â¤ï¸,,,,,,,,,,,
149,chiaraferragni,"24,627,104 ","1,411 ","14,939 ",CSy_VVEIL0h,1629463560,8/20/2021,12:46 PM,357179,1045,1.45 ,1.92 ,"Photo by Chiara Ferragni âœ¨ on August 20, 2021. May be an image of 1 person.",ðŸ’š,,,,,,,,,,,
150,chiaraferragni,"24,627,104 ","1,411 ","14,939 ",CSy1GOYKT2I,1629458194,8/20/2021,11:16 AM,631654,1359,2.57 ,1.92 ,"Photo by Chiara Ferragni âœ¨ on August 20, 2021. May be an image of 1 person, indoor and text that says 'LUCE'.",ðŸ¦‹,,,,,,,,,,,
151,chiaraferragni,"24,627,104 ","1,411 ","14,939 ",CSyeOlCohbu,1629446203,8/20/2021,7:56 AM,641353,2371,2.61 ,1.92 ,"Photo by Chiara Ferragni âœ¨ on August 20, 2021. May be a closeup of 1 person, baby and indoor.",Already very self opinionated ðŸ˜…,,,,,,,,,,,
152,chiaraferragni,"24,627,104 ","1,411 ","14,939 ",CSxED6AodJ8,1629398930,8/19/2021,6:48 PM,455183,1402,1.85 ,1.92 ,"Photo shared by Chiara Ferragni âœ¨ on August 19, 2021 tagging @versace. May be an image of 1 person, jewelry and outdoors.",Tonight ðŸ’–,,,,,,,,,,,
153,chiaraferragni,"24,627,104 ","1,411 ","14,939 ",CSw5IKPobcI,1629393198,8/19/2021,5:13 PM,474290,1578,1.93 ,1.92 ,Photo by Chiara Ferragni âœ¨ in Porto Cervo. May be an image of 2 people and baby.,Vitto and me as a baby ðŸ¥°,,,,,,,,,,,
154,chiaraferragni,"24,627,104 ","1,411 ","14,939 ",CSwaGHPoiIJ,1629376928,8/19/2021,12:42 PM,625352,2236,2.55 ,1.92 ,"Photo by Chiara Ferragni âœ¨ on August 19, 2021. May be an image of 1 person and baby.",Questa bimba stupenda ðŸ˜,,,,,,,,,,,
155,chiaraferragni,"24,627,104 ","1,411 ","14,939 ",CSv7n6eIZQs,1629360952,8/19/2021,8:15 AM,387494,876,1.58 ,1.92 ,"Photo by Chiara Ferragni âœ¨ on August 19, 2021. May be an image of 2 people, child and indoor.",Best of these days â¤ï¸,,,,,,,,,,,
156,oliviapalermo,"6,664,720 ",417 ,"1,744 ",CSzRqLqr4rn,1629473168,8/20/2021,3:26 PM,11859,74,0.18 ,0.51 ,"Photo by Olivia Palermo on August 20, 2021. May be an image of cosmetics.",Beachy vibes ðŸ– Poppy is ready for a relaxing beach weekend in her Breton striped lounge chairs! ðŸ’„ðŸ’„ Two of my favorite shots (concepted by yours truly) from our @oliviapalermobeauty summer still life shoot ðŸ’—,,,,,,,,,,,
157,oliviapalermo,"6,664,720 ",417 ,"1,744 ",CShlimTLi02,1628879612,8/13/2021,6:33 PM,113248,654,1.71 ,0.51 ,"Photo shared by Olivia Palermo on August 13, 2021 tagging @andrea_tiller, @kenna_hair_, and @oliviapalermobeauty. May be a closeup of 1 person.",Last nightâ€™s beauty look by the dream team @andrea_tiller and @kenna_hair_ ðŸ’ðŸ¼â€â™€ï¸ðŸ’ðŸ¼â€â™€ï¸ðŸ’ðŸ¼â€â™€ï¸ Check out the full beauty breakdown over on @oliviapalermobeauty ðŸ˜˜,,,,,,,,,,,
158,oliviapalermo,"6,664,720 ",417 ,"1,744 ",CScxCExg_1u,1628717874,8/11/2021,9:37 PM,4522,70,0.07 ,0.51 ,,"Gabbing away with my long term friend and glam fam member Daniel Martin about beauty, skincare, well-being, and of course @oliviapalermobeauty!",,,,,,,,,,,
159,oliviapalermo,"6,664,720 ",417 ,"1,744 ",CSZ5mTPLbnx,1628621693,8/10/2021,6:54 PM,20232,112,0.31 ,0.51 ,"Photo by Olivia Palermo in The Hamptons with @mrsalice. May be an image of 2 people, people standing and outdoors.",#aboutlastnight The sunshine came out to celebrate my girlfriend @mrsalice! â›…ï¸ðŸ’—,aboutlastnight,,,,,,,,,,
160,oliviapalermo,"6,664,720 ",417 ,"1,744 ",CSPBExQgy_H,1628256622,8/6/2021,1:30 PM,11262,128,0.17 ,0.51 ,,"Earlier this year, I had the pleasure of a private visit to the brand new #LGSIGNATURE showroom to experience their incredible OLED R rollable television ðŸ“º 
Yes, you read that correctly: a television that is completely rollable!!!
A first of its kind, the #OLEDR screen not only entirely retracts but features some of the best visuals in the industry, all while looking sleek and chic.
Now I just need to get my hands on one to watch all of my #OPguiltypleasures ðŸ˜‰ #LGSIGNATUREOLEDR #ad",LGSIGNATURE,,,,,,,,,,
161,oliviapalermo,"6,664,720 ",417 ,"1,744 ",CSMze1vrv1l,1628182278,8/5/2021,4:51 PM,26142,196,0.40 ,0.51 ,"Photo by Olivia Palermo in Downtown Manhattan. May be an image of 1 person, standing and footwear.","City safari ðŸŒ†â£
â£
ðŸ“·: @oliviagrahamphoto | @theoriginalgangsta â£
ðŸ‘—: @little_lexa_ 
ðŸ’„: @andrea_tiller â£
ðŸ’‡ðŸ¼â€â™€ï¸: @mioknyc â£
ðŸŽ¬: @area1202",,,,,,,,,,,
162,oliviapalermo,"6,664,720 ",417 ,"1,744 ",CSKn25nLCi5,1628109075,8/4/2021,8:31 PM,23089,89,0.35 ,0.51 ,"Photo by Olivia Palermo in Dr. Robert Anolik with @drrobertanolik. May be an image of 2 people, people standing and indoor.",Midweek treat(ment)! ðŸ‘¨ðŸ»â€âš•ï¸ðŸ§´,,,,,,,,,,,
163,oliviapalermo,"6,664,720 ",417 ,"1,744 ",CSAAXOJLMNO,1627752824,7/31/2021,5:33 PM,60684,244,0.91 ,0.51 ,"Photo shared by Olivia Palermo on July 31, 2021 tagging @andrea_tiller, and @oliviapalermobeauty. May be an image of 1 person and cosmetics.","Rosebud, baby ðŸŒ¹",,,,,,,,,,,
164,oliviapalermo,"6,664,720 ",417 ,"1,744 ",CR9b38Srtd3,1627666585,7/30/2021,5:36 PM,39217,211,0.59 ,0.51 ,"Photo shared by Olivia Palermo on July 30, 2021 tagging @oliviapalermobeauty. May be an image of 1 person, standing, sunglasses and outdoors.","Summer scorcher! ðŸ”¥ A little #bts from our summer beauty shoot with my friend and super talented photographer @cesarbalcazar ðŸ“¸  Paired my Matte Lipstick in Poppy with the orange hues of this tank, a detailed leather skirt, flat top sunnies, and a gold hoop. No better way to combat the heat outside than with a cool downtown vibe ðŸ˜Ž",bts,,,,,,,,,,
165,oliviapalermo,"6,664,720 ",417 ,"1,744 ",CR6YBHaLDr5,1627563899,7/29/2021,1:04 PM,24878,169,0.38 ,0.51 ,"Photo shared by Olivia Palermo on July 29, 2021 tagging @oliviapalermobeauty. May be an image of 2 people, sunglasses and text that says 'PALERMO BEAUTY 21014 PALERMO 1 OLIVIA'.","Happy #nationallipstickday!!! ðŸ’„ðŸ’ƒðŸ¼ Celebrating with all four of my @oliviapalermobeauty creamy, matte lipsticks available together in one exclusive Lipstick Lineup Set at a very special price â¤ï¸â€ðŸ”¥ Pucker up though: its only available for a limited time! ðŸ’‹â£
â£
ðŸ“·: @cesarbalcazar â£
ðŸ’„: @andrea_tiller â£
ðŸ’‡ðŸ¼â€â™€ï¸: @michaelsilvahair 
ðŸ‘—: @_jzg",nationallipstickday,,,,,,,,,,
166,oliviapalermo,"6,664,720 ",417 ,"1,744 ",CR4ldIHLXPT,1627503836,7/28/2021,8:23 PM,14125,112,0.21 ,0.51 ,"Photo shared by Olivia Palermo on July 28, 2021 tagging @millionidole, and @oliviapalermobeauty. May be an image of cosmetics.",I have been absolutely loving all of the @oliviapalermobeauty content you guys have been posting!!! ðŸ˜  Seeing how youâ€™ve been incorporating the collection into your beauty wardrobes and wearing the products has been so rewarding. Keep it coming using #myOPB and Iâ€™ll start sharing my favorites of what you post! ðŸ¤³ðŸ¼ Canâ€™t wait to see more! ðŸ’„ðŸªž,myOPB,,,,,,,,,,
167,oliviapalermo,"6,664,720 ",417 ,"1,744 ",CRzmkiKrtFI,1627336648,7/26/2021,9:57 PM,57056,220,0.86 ,0.51 ,"Photo shared by Olivia Palermo on July 26, 2021 tagging @boyyboutique, and @oliviapalermobeauty. May be an image of 1 person and standing.",Swipe âž¡ï¸ for #whatsinmybag today! ðŸ‘œ,whatsinmybag,,,,,,,,,,
168,marianodivaio,"6,407,298 ",310 ,"7,864 ",CS1LCTFodDS,1629536805,8/21/2021,9:06 AM,99604,339,1.56 ,2.25 ,"Photo by Mariano Di Vaio on August 21, 2021. May be an image of 1 person, standing and outdoors.",Running to the lighthouse âš“ï¸,,,,,,,,,,,
169,marianodivaio,"6,407,298 ",310 ,"7,864 ",CSyhLFjITED,1629447748,8/20/2021,8:22 AM,117874,351,1.85 ,2.25 ,"Photo by Mariano Di Vaio on August 20, 2021. May be an image of 7 people and people standing.",Celebrating my dads birthday with my family in Sardinia like the old times â™¥ï¸ Happy birthday dad ðŸ˜Ž ðŸŽ‰,,,,,,,,,,,
170,marianodivaio,"6,407,298 ",310 ,"7,864 ",CStqwztIr93,1629285003,8/18/2021,11:10 AM,144851,451,2.27 ,2.25 ,"Photo shared by Mariano Di Vaio on August 18, 2021 tagging @eleonorabrunaccidivaio, @nathanleonedivaio, @leonardoliamdivaio, and @filibertonoahdivaio. May be an image of 5 people, child, people standing and ocean.",If I think that soon we will be +1 ðŸ¤£ ðŸš¤,,,,,,,,,,,
171,marianodivaio,"6,407,298 ",310 ,"7,864 ",CSmehjiIR7Z,1629043706,8/15/2021,4:08 PM,157153,483,2.46 ,2.25 ,"Photo shared by Mariano Di Vaio on August 15, 2021 tagging @nathanleonedivaio, @leonardoliamdivaio, @dolcegabbana_man, and @filibertonoahdivaio. May be an image of 4 people, child, people standing and outdoors.",Buon ferragosto dalla Mdvboyband in terra sarda !! Voi dove siete ???,,,,,,,,,,,
172,marianodivaio,"6,407,298 ",310 ,"7,864 ",CSjRK-DoVJS,1628936042,8/14/2021,10:14 AM,184045,616,2.88 ,2.25 ,"Photo shared by Mariano Di Vaio on August 14, 2021 tagging @nohow, and @mdvcollection. May be an image of 1 person and wrist watch.","I got tanned ðŸ¦ž yesterday night.

@mdvcollection shirt ðŸ‡®ðŸ‡¹",,,,,,,,,,,
173,marianodivaio,"6,407,298 ",310 ,"7,864 ",CSY2bSIIf35,1628586475,8/10/2021,9:07 AM,128608,366,2.01 ,2.25 ,"Photo shared by Mariano Di Vaio on August 10, 2021 tagging @eleonorabrunaccidivaio. May be an image of 2 people, people standing and outdoors.","Yesterdayâ€™s selfies ðŸ˜Ž
No filters, just love â™¥ï¸
#mdvfamily",,,,,,,,,,,
174,marianodivaio,"6,407,298 ",310 ,"7,864 ",CSSK_IlIUhy,1628362374,8/7/2021,6:52 PM,81226,217,1.27 ,2.25 ,"Photo by Mariano Di Vaio on August 07, 2021. May be an image of 1 person and outdoors.",Brought a single use cam with flash to the beach ðŸ #seethelast #sardinia2021,seethelast ,sardinia2021,,,,,,,,,
175,marianodivaio,"6,407,298 ",310 ,"7,864 ",CSMEC6-oLto,1628157604,8/5/2021,10:00 AM,216991,3837,3.45 ,2.25 ,,"I believe God knows whatâ€™s best for us â™¥ï¸ðŸ™ðŸ½ weâ€™re growing bigger !!
 #MdvFamily #Blessed",,,,,,,,,,,
176,marianodivaio,"6,407,298 ",310 ,"7,864 ",CSJ4-Kuo3lI,1628084493,8/4/2021,1:41 PM,139483,371,2.18 ,2.25 ,"Photo shared by Mariano Di Vaio on August 04, 2021 tagging @filibertonoahdivaio. May be an image of 2 people, child, people standing and body of water.",Howâ€™s your summer going ?â™¥ï¸:),,,,,,,,,,,
177,marianodivaio,"6,407,298 ",310 ,"7,864 ",CR8nPkbobTE,1627638991,7/30/2021,9:56 AM,115573,267,1.81 ,2.25 ,"Photo shared by Mariano Di Vaio on July 30, 2021 tagging @nathanleonedivaio. May be an image of 2 people and people standing.",Camera roll favorites â™¥ï¸ #holidays,holidays,,,,,,,,,,
178,marianodivaio,"6,407,298 ",310 ,"7,864 ",CR1zfDIoAjZ,1627410579,7/27/2021,6:29 PM,304265,1103,4.77 ,2.25 ,,Weâ€™re on vacation â™¥ï¸ðŸ‡®ðŸ‡¹ #sardinia #mdvfamily,sardinia ,mdvfamily,,,,,,,,,
179,marianodivaio,"6,407,298 ",310 ,"7,864 ",CRySVnUJTtq,1627292486,7/26/2021,9:41 AM,31023,103,0.49 ,2.25 ,"MensfashionPost, menstyle, italian man, motocross, Tony cairoli , 222","Aviator 3 sixdays 2021 Italia ðŸ‡®ðŸ‡¹ 
Numer 9 of 950 limited pieces available online.
Pezzo da collezione pazzescoâ™¥ï¸ðŸ’ªðŸ½ 

@airohelmet_official #rideon #airohhelmet #ad #forzaitalia",,,,,,,,,,,
180,teachingmensfashion,"1,451,774 ",137 ,"1,050 ",CSsrJNssU9_,1629251649,8/18/2021,1:54 AM,85592,195,5.91 ,6.13 ,"Photo shared by Jose Zuniga on August 17, 2021 tagging @_esntls. May be an image of 1 person, standing, footwear and outdoors.","This new @_esntls heavy weight collection is all you will want to live in this F/W and back to school. Itâ€™s a heavy 480gsm fabric that feels like a LEGIT blanket. Hands down the most premium collection we will ever release. Dropping 8/28, mark your calendars, this will move fast ðŸ”¥
.

Esta nueva colecciÃ³n de peso pesado de @_esntls es todo lo que querrÃ¡s vivir en este F / W y volver a la escuela. Es una tela pesada de 480 g / m2 que se siente como una manta LEGIT. Sin duda, la colecciÃ³n mÃ¡s premium que jamÃ¡s lanzaremos. Dejando caer el 8/28, marque sus calendarios, esto se moverÃ¡ rÃ¡pido ðŸ”¥",,,,,,,,,,,
181,teachingmensfashion,"1,451,774 ",137 ,"1,050 ",CSS3WgvM7dS,1628385634,8/8/2021,1:20 AM,73640,271,5.09 ,6.13 ,"Photo shared by Jose Zuniga on August 07, 2021 tagging @_esntls. May be an image of 1 person, footwear and brick wall.","The new @_esntls glacial blue heavyweight sweat suit. The color is Inspired by JÃ¶kulsÃ¡rlÃ³n Iceland (where the campaign will be shot). 
The fabric is a HEAVY 480gsm. Giving it an unreal comfortable fit and bulky silhouette perfect for F/W. Dropping 8/28 
.

El nuevo chÃ¡ndal de peso pesado azul glacial de @_esntls. El color estÃ¡ inspirado en JÃ¶kulsÃ¡rlÃ³n Islandia (donde se rodarÃ¡ la campaÃ±a). La tela es PESADA 480gsm. DÃ¡ndole un ajuste cÃ³modo irreal y una silueta voluminosa perfecta para F / W. Cayendo el 28/8",,,,,,,,,,,
182,teachingmensfashion,"1,451,774 ",137 ,"1,050 ",CR9we1-L_cS,1627677389,7/30/2021,8:36 PM,79293,235,5.48 ,6.13 ,"Photo shared by Jose Zuniga on July 30, 2021 tagging @_esntls. May be an image of 1 person, standing, footwear and indoor.","Our new Heavy Weight collection from @_esntls drops 8/28! This new line is all made from ONE single fabric that is 480 gsm, making it extremely versatile and interchangeable. See my story for a deeper explanation as to why this fabric is so unique!",,,,,,,,,,,
183,teachingmensfashion,"1,451,774 ",137 ,"1,050 ",CRtmozoM1Ds,1627135357,7/24/2021,2:02 PM,88167,231,6.09 ,6.13 ,"Photo shared by Jose Zuniga on July 24, 2021 tagging @jadeblack.co. May be an image of 1 person, standing and bridge.","@jadeblack.co new collection is now live! Click the link in the bio to check it out. 
These are our new Horacios ðŸ”¥
.

Â¡La nueva colecciÃ³n de @jadeblack.co ya estÃ¡ disponible! Haga clic en el enlace de la biografÃ­a para verlo. Estos son nuestros nuevos Horacios ðŸ”¥ .",,,,,,,,,,,
184,teachingmensfashion,"1,451,774 ",137 ,"1,050 ",CRnKLBnj77C,1626919217,7/22/2021,2:00 AM,26280,122,1.82 ,6.13 ,,"New @jadeblack.co collections drops this Saturday 7/24 at 10 am EST. Every single new piece was meticulously designed to the last detail. Ending with a true â€œwork of artâ€ collection
.

Las nuevas colecciones de @ jadeblack.co se lanzarÃ¡n este sÃ¡bado 24 de julio a las 10 am EST. Cada pieza nueva se diseÃ±Ã³ meticulosamente hasta el Ãºltimo detalle. Terminando con una verdadera colecciÃ³n de ""obras de arte""",,,,,,,,,,,
185,teachingmensfashion,"1,451,774 ",137 ,"1,050 ",CRh-7KksFmA,1626745437,7/20/2021,1:43 AM,110762,418,7.66 ,6.13 ,"Photo shared by Jose Zuniga on July 19, 2021 tagging @jadeblack.co. May be an image of 4 people, people standing and indoor.","New @jadeblack.co collection drops this Saturday 7/24 at 10 am EST ðŸ”¥
.

La nueva colecciÃ³n @jadeblack.co cae este sÃ¡bado 24/7 a las 10 am EST ðŸ”¥",,,,,,,,,,,
